id,director
686,willard huyck
42309,tibor takács
70565,kurt neumann
64875,chris walas
67753,mark l. lester
31621,jeff burr
27797,kim henkel
107181,glen pitre
58453,peter faiman
57594,john cornell
67897,jeff kanew
48583,anne fontaine
57865,álex de la iglesia
64815,robert iscove
93025,nancy savoca
40223,joe carnahan
68424,michael powell
1021557,daphna kastner
4723,brian helgeland
18679,mark tarlov
162102,myles berkowitz
127027,james moll
80260,rené laloux
11806,julia sweeney
239418,darren stein
20026,samira makhmalbaf
3191,risa bramon garcia
24949,michael davis
22814,richard wenk
20025,shôhei imamura
56263,mary lambert
102709,david price
68762,james d.r. hickox
12011,william castle
30422,jack smight
52094,jerry jameson
15630,james goldstone
4782,michael crichton
18635,ted post
9108,don taylor
2775,corey allen
19457,mark robson
40187,david lowell rich
11873,roger kumble
956,guy ritchie
111338,adam bernstein
617183,p.j. castellaneta
1196937,stuart burkin
102634,katt shea
20305,christopher roberts
12438,bob balaban
70448,wolf rilla
105822,anton leader
12698,bob clark
1016047,robert defranco
14597,gaspar noé
62872,katja von garnier
9182,marshall herskovitz
1603348,barry j. hershey
261271,maurice joyce
134156,sam miller
3417,tony goldwyn
40243,gil junger
96369,carlos saura
19377,erick zonca
24560,marion vernoux
107414,philip saville
85925,hilary brougher
525,christopher nolan
54827,dave meyers
16435,julio médem
941809,george haas
5066,olivier ducastel
5067,jacques martineau
263975,bradley battersby
19840,alejandro amenábar
1258297,dariusz jabłoński
33156,james merendino
1042634,ho meng-hua
92012,jennifer baichwal
50719,rodman flender
103586,simon shore
552613,wu tian-ming
35052,tony bui
68381,thom eberhardt
98132,jim wynorski
42378,rob sitch
1112606,linda kandel
93395,paul quinn
6720,joan chen
161858,david raynr
25645,hirokazu koreeda
57832,daniel lee
40439,david moreton
234358,leslie woodhead
222443,bud greenspan
56739,peter chan
44023,amos poe
27002,wojciech has
70,karl freund
29662,terence fisher
103346,leslie goodwins
100793,reginald le borg
90375,christy cabanne
113799,frank perry
10586,richard lester
64508,sidney j. furie
1496,tod browning
29755,erle c. kenton
30146,rowland v. lee
25165,roy william neill
5029,robert siodmak
30129,george waggner
114629,philippe mora
33883,jack arnold
13484,jim sharman
106608,mikel conrad
81186,andrew solt
108128,malcolm leo
13973,christian nyby
51000,byron haskin
192827,robert gordon
14773,don siegel
82751,fred f. sears
102429,roger corman
12345,virgil w. vogel
15361,josef rusnak
10316,theo angelopoulos
102329,maría ripoll
638550,kristi jacobson
930628,lori silverbush
1085268,william roth
262055,robert meyer burnett
1006105,alain zaloum
980223,yvan le moine
15774,chris buck
551883,andrew j. kuehn
1071,tom tykwer
63983,roger nygard
61346,rowan woods
38507,francis veber
79113,john tatoulis
43439,scott ziehl
27977,leos carax
21678,olivier assayas
3288,chris weitz
3289,paul weitz
11676,mark pellington
49903,tim hill
26849,daniel myrick
26850,eduardo sánchez
51866,rick famuyiwa
59412,michael patrick jann
4759,david kellogg
19228,jim fall
59646,kinka usher
41887,michael polish
1650,françois truffaut
69300,gene saks
9868,peter r. hunt
56913,stephen carpenter
98614,jeffrey obrow
34262,bertrand blier
55264,jerrold freedman
557111,jeffery delman
13488,graeme clifford
923620,károly makk
7087,brad bird
2291,paul mcguigan
20133,tod williams
1241,john turturro
20779,gary sinyor
50583,adam rifkin
97773,anne wheeler
75675,ana kokkinos
1083461,anna maria tatò
8820,joseph henabery
27339,peter hall
7795,buck henry
3460,gene wilder
57073,ian macnaughton
17281,mike hodges
43513,graham baker
27746,ken finkleman
99875,masami hata
118472,william t. hurtz
26458,kevin williamson
18889,mic rodgers
60621,jeff franklin
40333,satoshi kon
1184213,philip frank messina
44931,chuck workman
84940,crane wilbur
1114891,bill colleran
11857,john gielgud
96439,nanette burstein
102109,brett morgen
1110434,patrice toye
29524,rand ravich
40220,kevin brodie
22100,hugh johnson
37036,aris iliopulos
148455,ziad doueiri
77964,mike barker
583,hampton fancher
85311,masanori hata
136911,alfred sole
90820,s.f. brownrigg
15663,joseph sargent
71253,george dunning
39,sam mendes
58021,tinto brass
1866993,bob guccione
1458870,giancarlo lui
21404,kurt voss
72005,christian vincent
2004,george abbott
32327,ken russell
100616,tom desimone
18897,jackie chan
26724,eric tsang
18204,peter kassovitz
73499,bruce mcculloch
36805,audrey wells
150641,gary halvorson
20951,kevin elders
79656,john schultz
942084,mark illsley
65317,jake scott
1154545,andy mingo
1211915,bernard mceveety
143463,dave fleischer
58245,don coscarelli
29471,richard franklin
7301,anthony perkins
2836,kimberly peirce
1433989,tessa blake
93903,cédric kahn
103511,josé luis garci
81421,jeff abugov
25161,marcel carné
18899,yuen woo-ping
32767,john byrum
201165,terry sanders
30249,preston sturges
81116,eliseo subiela
37360,henry hathaway
32134,charles vidor
27614,régis wargnier
18392,robert aldrich
14838,james bridges
9915,guy hamilton
9855,terence young
932993,jamaa fanaka
30833,william beaudine
1158066,tom mcnamara
1384771,jennifer wynne farmer
131455,valerie red-horse
18030,david evans
11805,frank whaley
51918,harmony korine
102797,robert marcarelli
9054,mervyn leroy
66777,bob fosse
65420,louis morneau
72024,malcolm d. lee
3131,antonio banderas
66039,damon santostefano
21136,michael cristofer
1199459,tamara hernandez
74590,george pavlou
1053508,david riker
57898,william malone
5953,spike jonze
231521,eric styles
1018072,adam abraham
608,hayao miyazaki
148100,donal lardner ward
20430,radu mihaileanu
31654,chris smith
20173,don mckellar
56209,jean-pierre dardenne
45138,luc dardenne
8635,buster keaton
27992,brian yuzna
109095,oz scott
15056,michael gornick
10517,clyde bruckman
143561,sam taylor
55692,arnold laven
935840,rick roessler
58040,bruce malmuth
69667,bob logan
68682,boris sagal
92851,ken wiederhorn
86035,maria maggenti
138167,peter duffell
34692,craig bolotin
65428,michael haigney
65429,kunihiko yuyama
44740,richard shepard
29378,daniel pyne
89226,william nigh
29321,terry o. morse
9894,bernhard wicki
57142,andrew marton
60045,eric bross
31074,kinji fukasaku
68412,toshio masuda
3636,paul newman
18179,w.d. richter
104879,ramón menéndez
225702,darko mitrevski
938731,aleksandar popovski
88820,jean rollin
131406,charley rogers
131443,gus meins
108012,hiroshi inagaki
18854,martin ritt
113102,tom moore
77003,gavin o'connor
25826,mario bava
46617,ida lupino
101297,bill milling
161784,scott elliott
1080873,victor mignatti
559559,marshall neilan
11528,jean renoir
44623,george w. george
51875,andrew v. mclaglen
95653,steven kampmann
1120414,william porter
33690,robert f. hill
13953,edward f. cline
514,jack nicholson
47399,frank tashlin
64151,mike mitchell
24970,john asher
3129,tim roth
94771,roland west
39012,peter bogdanovich
44878,nathan h. juran
12824,don hahn
56146,gaëtan brizzi
74298,francis glebas
96854,martha fiennes
111807,matthew warchus
104178,radley metzger
3349,james b. harris
88458,robert ellis miller
32174,john english
32175,william witney
32176,franklin adreon
70298,mario camerini
52112,steve carr
16391,julie taymor
112946,jennifer leitzes
543550,julian goldberger
1455472,aviva kempner
46297,jay russell
22812,marion hänsel
37236,santosh sivan
29571,john s. robertson
21506,george sidney
37362,henry king
56953,gene quintano
84736,ivan passer
34934,bruce timm
35270,eric radomski
30956,jesús franco
44725,curtis harrington
87267,francesco rosi
96801,hiroshi teshigahara
65627,kris isacsson
148084,alfonso albacete
148772,miguel bardem
260050,david menkes
93904,irving rapper
144044,herbert blaché
144045,winchell smith
64823,desmond davis
1214587,charles r. rondeau
1254,art linson
93953,george englund
1074750,mikael kristersson
115309,khyentse norbu
943155,alejandro springall
108764,mikhail kalatozov
56155,stephen surjik
64170,fran rubel kuzui
47820,benoît poelvoorde
63174,rémy belvaux
63175,andré bonzel
33,gary sinise
54795,troy duffy
95818,eric blakeney
43330,ventura pons
149082,monika treut
1074631,lorenzo doumani
1038645,susan muska
1038646,gréta olafsdóttir
179616,richard spence
12009,anthony harvey
58059,chris koch
93301,jun falkenstein
195399,madhur jaffrey
1335917,tina valinsky
31123,rob hardy
213613,lynn hershman leeson
46611,james clavell
772490,julian johnson
24294,ben younger
233108,jasmin dizdar
110962,steven okazaki
5030,edgar g. ulmer
40242,"max baer, jr."
88096,michael miller
103910,felix e. feist
87700,h. bruce humberstone
21526,rod lurie
115226,eric mendelsohn
1558,søren kragh-jacobsen
1193920,ken liotti
65134,dj pooh
146847,pontus löwenhielm
146848,patrick von krusenstjerna
57328,barry w. blaustein
11454,george bowers
114269,jack couffer
228856,kevin brownlow
1061537,andrew mollo
19244,michael winner
7854,al reinert
99916,herschell gordon lewis
63670,winston hibler
89981,lászló benedek
19093,george marshall
168200,jason freeland
585004,aileen ritchie
34580,henri verneuil
16897,sidney poitier
142603,julie dash
20370,irving pichel
143353,marcel l'herbier
4081,stanley kramer
73962,kristine peterson
992802,j. elder wills
28169,paul flaherty
134639,jim goddard
68457,james frawley
65855,ralph zondag
1109913,dick zondag
58075,bill l. norton
19606,jean negulesco
26134,roy ward baker
8823,raoul walsh
105752,benoît mariage
57134,james wong
1027277,christina andreef
1311102,julian henriques
78845,arthur lubin
1072042,harold prince
52325,allan a. goldstein
70250,newt arnold
42060,sidney franklin
10765,andrzej bartkowiak
1219210,mark piznarski
58278,mark hanlon
225945,javier elorrieta
89745,jean yarbrough
60981,peter brook
130424,rafal zielinski
21544,richard c. sarafian
107331,john llewellyn moxey
236362,alain tanner
82219,luis valdez
11834,david seltzer
27005,don michael paul
65629,bibo bergeron
31603,armando crispino
106629,david macdonald
30453,robert clarke
1006929,tom boutross
50542,eugenio martín
121760,david beaird
114337,george fitzmaurice
21227,sergio martino
226513,abbe wool
3431,bruce joel rubin
5149,bonnie hunt
33438,pip karmel
150184,james young
95526,william asher
132257,giuliano montaldo
102521,francis megahy
122944,steve gordon
57359,neal israel
11983,alain resnais
1012097,jon jost
97205,kon ichikawa
819,edward norton
78523,marek kanievska
65865,damien o'donnell
22669,julien temple
137213,chris browne
563031,milton moses ginsberg
95024,bobcat goldthwait
87521,morton dacosta
19012,davis guggenheim
71947,gina prince-bythewood
1769,sofia coppola
14227,jules dassin
58005,bharat nalluri
34481,matt williams
998589,john swanbeck
85242,kevin jordan
1033866,deborah warner
46442,adam simon
122602,darren moloney
102688,jonathan winfrey
108670,john keitel
68281,justin kerrigan
15206,jim mcbride
29324,francis d. lyon
4955,dario argento
33542,harald reinl
89373,martin davidson
121643,stephen verona
67411,stan dragoti
7130,scott alexander
7131,larry karaszewski
1058138,peter m. cohen
82800,norman taurog
100629,bruce kessler
1081129,barbara sonneborn
21452,john rich
65856,eric leighton
57130,todd phillips
67834,floyd mutrux
86203,bart freundlich
32082,andrzej żuławski
46076,tom dey
78391,jon reiss
79294,herk harvey
73256,david miller
87043,kelli herd
10076,lewis gilbert
88664,william c. mcgann
101709,edward ludwig
130938,sergei bodrov
39853,val guest
105153,vicente aranda
29433,lucio fulci
34264,marco ferreri
46712,douglas sirk
30252,albert lewin
52268,david schmoeller
554040,dave allen
80609,jerry london
94787,joe camp
68994,ron fricke
16008,james komack
109876,noel black
107482,richard w. haines
78021,lloyd kaufman
78023,michael herz
57433,george ogilvie
61824,mick garris
63709,craig r. baxley
233192,jean-pierre marois
6558,gordon parks
9603,sergei m. eisenstein
19842,josé luis cuerda
157879,alison maclean
59248,mick davis
1190670,val lik
53304,peter lord
56929,william morgan
51572,aaron norris
82505,gordon hessler
141824,george jackson
142526,robert cormack
222238,joshua meador
70602,jörg buttgereit
29962,king vidor
95771,leslie fenton
94988,richard talmadge
59466,jamie babbit
15156,zhang yang
17042,greg harrison
88391,jeremy podeswa
17247,po-chih leong
1129542,gerald seth sindell
21520,sam wanamaker
69315,luis puenzo
589173,berit nesheim
69167,juzo itami
113733,britt allcroft
48980,david mcnally
100516,max mayer
1464511,john forte
24248,nigel cole
110726,joseph green
54451,brian g. hutton
60261,stan winston
74671,robert hiltzik
44807,james signorelli
4695,don edmonds
19101,lee h. katzin
120685,lionel coleman
99593,jenniphr goodman
22677,max färberböck
151166,frédéric fonteyne
1183661,steven maler
16957,fenton bailey
16958,randy barbato
134146,myles connell
1380314,gerard stembridge
56512,tarsem singh
50651,takao okawara
1065346,adam collis
52159,james d. stern
70262,elliot silverstein
130030,chantal akerman
3712,saul rubinek
39009,joseph losey
82334,leslie norman
1179593,aiyana elliott
59026,peyton reed
554095,chi muoi lo
84165,michael dinner
84211,valerie breiman
51521,robert greenwald
71901,douglas aarniokoski
158050,chris fiore
31120,robert adetuyi
141967,benito zambrano
66604,joe charbanic
9033,christopher mcquarrie
1237175,rob walker
1073910,robert schmidt
173607,bruce paltrow
193390,jon matthews
95646,timothy wayne folsome
35796,craig mazin
188269,john leekley
9039,john ottman
144277,fina torres
35,sally field
19143,jason priestley
88967,greg berlanti
54025,karyn kusama
34402,edward bernds
148601,don weis
114562,ray kellogg
112921,deborah brock
98939,sally mattison
1062093,carol frank
87465,dein perry
81718,mamoru hosoda
81853,shigeyasu yamauchi
99496,raymond de felitta
1206,jason alexander
492,janusz kamiński
129482,tom laughlin
21869,george pal
29383,luca bercovici
19708,albert band
69392,charles walters
468,stephen daldry
108129,lang elliott
26775,liu chia-liang
15868,uli edel
36425,mcg
56154,antony hoffman
30711,kenneth lonergan
17350,kevin macdonald
80540,stig bergqvist
8551,gregory cooke
21064,jason gould
131388,bradley rust gray
998511,lane janger
1018076,david fourier
61921,courtney solomon
583118,montxo armendáriz
19542,nelson shin
61797,yahoo serious
56591,danny leiner
228,ed harris
94053,lee myung-se
94831,maggie greenwald
27226,patrick lussier
17279,e. elias merhige
4165,john wayne
84102,don hulette
18592,tom gries
66088,ronald f. maxwell
45989,ted nicolaou
21792,george gallo
86382,henry bromell
941088,dale g. bradley
53218,chen kuo-fu
49422,anne de salvo
84782,francine mcdougall
20739,adam shankman
15672,nadia tass
11916,liv ullmann
16328,adam brooks
119234,jean-françois laguionie
83718,neil turitz
18175,dominik moll
8555,carl gottlieb
7181,robert k. weiss
95489,lyndall hobbs
38689,john flynn
137932,ben bolt
11159,cheech marin
108217,jerry rees
84906,steve de jarnatt
1078833,kong yeung
19567,terry leonard
77300,michael schultz
75286,richard lowenstein
83961,john r. cherry iii
40007,john mackenzie
102322,peter del monte
24279,paolo taviani
24281,vittorio taviani
89467,bob giraldi
109044,lawrence bassoff
40542,hector babenco
58251,elaine may
64877,rod daniel
70737,gary goddard
129119,terry winsor
564872,paul aaron
51785,charlie loventhal
30477,peter werner
560320,william phelps
87121,vic sarin
18355,alex winter
73693,cesc gay
146949,jonathan nossiter
28279,agnès jaoui
141706,chuck sheetz
130750,peter askin
122441,harry sinclair
71418,demian lichtenstein
48548,lee stanley
237884,andrucha waddington
88743,daniel minahan
1150384,christopher livingston
1006172,deborah hoffmann
933381,frances reid
72156,ben hopkins
227412,kieron j. walsh
93806,bill fishman
96909,denis sanders
16888,ralph nelson
76981,delmer daves
37846,emeric pressburger
20937,robert fuest
28236,daniel haller
67268,jimmy t. murakami
16590,sheldon lettich
